from,to,edge
eEF1alpha1,RpS23,1
eEF1alpha1,RpS24,1
eEF1alpha1,RpS25,1
eEF1alpha1,RpS26,1
eEF1alpha1,RpS27A,1
eEF1alpha1,RpS28b,1
eEF1alpha1,RpS29,1
eEF1alpha1,RpS3,1
eEF1alpha1,RpS30,1
eEF1alpha1,RpS3A,1
eEF1alpha1,RpS4,1
eEF1alpha1,RpS5a,1
eEF1alpha1,RpS6,1
eEF1alpha1,RpS8,1
eEF1alpha1,RpS9,1
eEF1alpha1,rudhira,1
eEF1alpha1,Sap47,1
eEF1alpha1,Sh,1
eEF1alpha1,shi,1
eEF1alpha1,shot,1
eEF1alpha1,sky,1
eEF1alpha1,slo,1
eEF1alpha1,Sumo,1
eEF1alpha1,Snap25,1
eEF1alpha1,Spn,1
eEF1alpha1,sqd,1
eEF1alpha1,sta,1
eEF1alpha1,su(w[a]),1
eEF1alpha1,Syp,1
eEF1alpha1,Syt7,1
eEF1alpha1,Syx1A,1
eEF1alpha1,Tapdelta,1
eEF1alpha1,Tctp,1
eEF1alpha1,ThrRS,1
eEF1alpha1,TM4SF,1
eEF1alpha1,Uhg5,1
eEF1alpha1,Unr,1
eEF1alpha1,Vha13,1
eEF1alpha1,Vha14-1,1
eEF1alpha1,Vha16-1,1
eEF1alpha1,Vha55,1
eEF1alpha1,Vha68-1,1
eEF1alpha1,Xrp1,1
eEF1alpha1,yps,1
eEF1alpha1,ytr,1
eEF1alpha2,eEF1beta,1
eEF1alpha2,eEF1gamma,1
eEF1alpha2,egh,1
eEF1alpha2,eIF3f1,1
eEF1alpha2,eIF3i,1
eEF1alpha2,eIF3m,1
eEF1alpha2,eIF4H1,1
eEF1alpha2,elav,1
eEF1alpha2,EndoA,1
eEF1alpha2,Eno,1
eEF1alpha2,Fas1,1
eEF1alpha2,fax,1
eEF1alpha2,Fis1,1
eEF1alpha2,fne,1
eEF1alpha2,FoxP,1
eEF1alpha2,ftz-f1,1
eEF1alpha2,futsch,1
eEF1alpha2,gammaSnap1,1
eEF1alpha2,Gapdh1,1
eEF1alpha2,Gapdh2,1
eEF1alpha2,Gbeta5,1
eEF1alpha2,GCS2alpha,1
eEF1alpha2,Ggamma1,1
eEF1alpha2,Ggamma30A,1
eEF1alpha2,Glut4EF,1
eEF1alpha2,His4r,1
eEF1alpha2,Hrb27C,1
eEF1alpha2,Hrb98DE,1
eEF1alpha2,Hsc70-3,1
eEF1alpha2,Hsc70-4,1
eEF1alpha2,Hsp60A,1
eEF1alpha2,hwt,1
eEF1alpha2,IA-2,1
eEF1alpha2,igl,1
eEF1alpha2,Jafrac1,1
eEF1alpha2,jdp,1
eEF1alpha2,jim,1
eEF1alpha2,l(1)G0320,1
eEF1alpha2,lola,1
eEF1alpha2,lost,1
eEF1alpha2,MESK2,1
eEF1alpha2,Mlf,1
eEF1alpha2,mlt,1
eEF1alpha2,Mnn1,1
eEF1alpha2,lncRNA:CR34335,1
eEF1alpha2,Msp300,1
eEF1alpha2,mtd,1
eEF1alpha2,Nacalpha,1
eEF1alpha2,nAChRalpha5,1
eEF1alpha2,Nckx30C,1
eEF1alpha2,lncRNA:noe,1
eEF1alpha2,nrv3,1
eEF1alpha2,nSyb,1
eEF1alpha2,Obp44a,1
eEF1alpha2,p120ctn,1
eEF1alpha2,pAbp,1
eEF1alpha2,para,1
eEF1alpha2,Pdi,1
eEF1alpha2,PPP4R2r,1
eEF1alpha2,Pur-alpha,1
eEF1alpha2,PyK,1
eEF1alpha2,qvr,1
eEF1alpha2,Rab14,1
eEF1alpha2,Rack1,1
eEF1alpha2,Rbp1,1
eEF1alpha2,Rbp1-like,1
eEF1alpha2,Rbp9,1
eEF1alpha2,rdgB,1
eEF1alpha2,Rdh,1
eEF1alpha2,RhoGDI,1
eEF1alpha2,rin,1
eEF1alpha2,ringer,1
eEF1alpha2,Rm62,1
eEF1alpha2,RNASEK,1
eEF1alpha2,Rop,1
eEF1alpha2,RpL10Ab,1
eEF1alpha2,RpL12,1
eEF1alpha2,RpL13,1
eEF1alpha2,RpL13A,1
eEF1alpha2,RpL14,1
eEF1alpha2,RpL17,1
eEF1alpha2,RpL18,1
eEF1alpha2,RpL18A,1
eEF1alpha2,RpL21,1
eEF1alpha2,RpL22,1
eEF1alpha2,RpL23A,1
eEF1alpha2,RpL26,1
eEF1alpha2,RpL27,1
eEF1alpha2,RpL27A,1
eEF1alpha2,RpL28,1
eEF1alpha2,RpL29,1
eEF1alpha2,RpL3,1
eEF1alpha2,RpL30,1
eEF1alpha2,RpL31,1
eEF1alpha2,RpL32,1
eEF1alpha2,RpL34b,1
eEF1alpha2,RpL35,1
eEF1alpha2,RpL35A,1
eEF1alpha2,RpL36A,1
eEF1alpha2,RpL39,1
eEF1alpha2,RpL4,1
eEF1alpha2,RpL5,1
eEF1alpha2,RpL6,1
eEF1alpha2,RpL7,1
eEF1alpha2,RpL7A,1
eEF1alpha2,RpL8,1
eEF1alpha2,RpL9,1
eEF1alpha2,RpLP0,1
eEF1alpha2,RpLP1,1
eEF1alpha2,RpLP2,1
eEF1alpha2,RpS10b,1
eEF1alpha2,RpS11,1
eEF1alpha2,RpS12,1
eEF1alpha2,RpS13,1
eEF1alpha2,RpS14a,1
eEF1alpha2,RpS14b,1
eEF1alpha2,RpS15,1
eEF1alpha2,RpS15Aa,1
eEF1alpha2,RpS16,1
eEF1alpha2,RpS17,1
eEF1alpha2,RpS19a,1
eEF1alpha2,RpS2,1
eEF1alpha2,RpS20,1
eEF1alpha2,RpS21,1
eEF1alpha2,RpS23,1
eEF1alpha2,RpS24,1
eEF1alpha2,RpS26,1
eEF1alpha2,RpS27A,1
eEF1alpha2,RpS28b,1
eEF1alpha2,RpS29,1
eEF1alpha2,RpS3,1
eEF1alpha2,RpS30,1
eEF1alpha2,RpS3A,1
eEF1alpha2,RpS4,1
eEF1alpha2,RpS5a,1
eEF1alpha2,RpS6,1
eEF1alpha2,RpS8,1
eEF1alpha2,RpS9,1
eEF1alpha2,rudhira,1
eEF1alpha2,Sap47,1
eEF1alpha2,scyl,1
eEF1alpha2,Sh,1
eEF1alpha2,shi,1
eEF1alpha2,sky,1
eEF1alpha2,slo,1
eEF1alpha2,Sumo,1
eEF1alpha2,Snap25,1
eEF1alpha2,Spn,1
eEF1alpha2,Spred,1
eEF1alpha2,sqd,1
eEF1alpha2,sta,1
eEF1alpha2,Su(var)205,1
eEF1alpha2,su(w[a]),1
eEF1alpha2,Sxl,1
eEF1alpha2,Syp,1
eEF1alpha2,Syt1,1
eEF1alpha2,Syt7,1
eEF1alpha2,Syx1A,1
eEF1alpha2,Tctp,1
eEF1alpha2,TM4SF,1
eEF1alpha2,Tsp42Ej,1
eEF1alpha2,Uhg5,1
eEF1alpha2,unc-13,1
eEF1alpha2,Unr,1
eEF1alpha2,veli,1
eEF1alpha2,Vha13,1
eEF1alpha2,Vha14-1,1
eEF1alpha2,Vha16-1,1
eEF1alpha2,Vha36-1,1
eEF1alpha2,Vha44,1
eEF1alpha2,Vha55,1
eEF1alpha2,Vha68-1,1
eEF1alpha2,VhaAC39-1,1
eEF1alpha2,VhaSFD,1
eEF1alpha2,wdb,1
eEF1alpha2,yps,1
eEF1alpha2,ytr,1
eEF1beta,eEF1delta,1
eEF1beta,eEF1gamma,1
eEF1beta,eEF5,1
eEF1beta,eIF3b,1
eEF1beta,eIF3f1,1
eEF1beta,eIF3i,1
eEF1beta,eIF3l,1
eEF1beta,eIF3m,1
eEF1beta,eIF4H1,1
eEF1beta,Eip75B,1
eEF1beta,ERp60,1
eEF1beta,fne,1
eEF1beta,frj,1
eEF1beta,Gabat,1
eEF1beta,GABPI,1
eEF1beta,GCS2alpha,1
eEF1beta,Hex-A,1
eEF1beta,His4r,1
eEF1beta,Hrb27C,1
eEF1beta,Hrb87F,1
eEF1beta,Hsc70-3,1
eEF1beta,Hsc70-4,1
eEF1beta,Hsp60A,1
eEF1beta,IscU,1
eEF1beta,Jafrac1,1
eEF1beta,Fum1,1
eEF1beta,l(1)G0320,1
eEF1beta,l(2)37Cc,1
eEF1beta,Lk6,1
eEF1beta,lost,1
eEF1beta,Mnn1,1
eEF1beta,mRpS25,1
eEF1beta,mRpS28,1
eEF1beta,mRpS7,1
eEF1beta,Msp300,1
eEF1beta,Nacalpha,1
eEF1beta,ND-51,1
eEF1beta,ND-B14.7,1
eEF1beta,Nlp,1
eEF1beta,lncRNA:noe,1
eEF1beta,Non2,1
eEF1beta,P32,1
eEF1beta,P5CDh1,1
eEF1beta,pAbp,1
eEF1beta,Pdi,1
eEF1beta,Pep,1
eEF1beta,Phb2,1
eEF1beta,PHGPx,1
eEF1beta,PPP4R2r,1
eEF1beta,prtp,1
eEF1beta,Rack1,1
eEF1beta,rin,1
eEF1beta,ringer,1
eEF1beta,RpL10Ab,1
eEF1beta,RpL12,1
eEF1beta,RpL13,1
eEF1beta,RpL13A,1
eEF1beta,RpL14,1
eEF1beta,RpL17,1
eEF1beta,RpL18,1
eEF1beta,RpL18A,1
eEF1beta,RpL21,1
eEF1beta,RpL22,1
eEF1beta,RpL23A,1
eEF1beta,RpL26,1
eEF1beta,RpL27,1
eEF1beta,RpL27A,1
eEF1beta,RpL28,1
eEF1beta,RpL29,1
eEF1beta,RpL3,1
eEF1beta,RpL30,1
eEF1beta,RpL31,1
eEF1beta,RpL32,1
eEF1beta,RpL34a,1
eEF1beta,RpL34b,1
eEF1beta,RpL35,1
eEF1beta,RpL35A,1
eEF1beta,RpL36A,1
eEF1beta,RpL39,1
eEF1beta,RpL4,1
eEF1beta,RpL40,1
eEF1beta,RpL41,1
eEF1beta,RpL5,1
eEF1beta,RpL6,1
eEF1beta,RpL7,1
eEF1beta,RpL7A,1
eEF1beta,RpL8,1
eEF1beta,RpL9,1
eEF1beta,RpLP0,1
eEF1beta,RpLP1,1
eEF1beta,RpLP2,1
eEF1beta,RpS10b,1
eEF1beta,RpS11,1
eEF1beta,RpS12,1
eEF1beta,RpS13,1
eEF1beta,RpS14a,1
eEF1beta,RpS14b,1
eEF1beta,RpS15,1
eEF1beta,RpS15Aa,1
eEF1beta,RpS16,1
eEF1beta,RpS17,1
eEF1beta,RpS19a,1
eEF1beta,RpS2,1
eEF1beta,RpS20,1
eEF1beta,RpS21,1
eEF1beta,RpS23,1
eEF1beta,RpS24,1
eEF1beta,RpS25,1
eEF1beta,RpS26,1
eEF1beta,RpS27A,1
eEF1beta,RpS28b,1
eEF1beta,RpS29,1
eEF1beta,RpS3,1
eEF1beta,RpS30,1
eEF1beta,RpS3A,1
eEF1beta,RpS4,1
eEF1beta,RpS5a,1
eEF1beta,RpS6,1
eEF1beta,RpS8,1
eEF1beta,RpS9,1
eEF1beta,Sam-S,1
eEF1beta,Scox,1
eEF1beta,SdhA,1
eEF1beta,SdhC,1
eEF1beta,sesB,1
eEF1beta,SmE,1
eEF1beta,Sumo,1
eEF1beta,Snap25,1
eEF1beta,Sod2,1
eEF1beta,spen,1
eEF1beta,sqd,1
eEF1beta,Ssb-c31a,1
eEF1beta,sta,1
eEF1beta,stau,1
eEF1beta,su(w[a]),1
eEF1beta,Syp,1
eEF1beta,Syx1A,1
eEF1beta,Tctp,1
eEF1beta,ThrRS,1
eEF1beta,TM4SF,1
eEF1beta,Trxr-1,1
eEF1beta,Uhg5,1
eEF1beta,Unr,1
eEF1beta,vig2,1
eEF1beta,ytr,1
eEF1delta,loqs,1
eEF1delta,mRpS25,1
eEF1gamma,eIF3b,1
eEF1gamma,eIF3f1,1
eEF1gamma,eIF3m,1
eEF1gamma,GCS2alpha,1
eEF1gamma,Hsc70-3,1
eEF1gamma,Hsc70-4,1
eEF1gamma,Hsp60A,1
eEF1gamma,l(2)37Cc,1
eEF1gamma,lost,1
eEF1gamma,Mnn1,1
eEF1gamma,mRpS28,1
eEF1gamma,Msp300,1
eEF1gamma,Nlp,1
eEF1gamma,P32,1
eEF1gamma,P5CDh1,1
eEF1gamma,Pdi,1
eEF1gamma,PPP4R2r,1
eEF1gamma,Rack1,1
eEF1gamma,RpL10Ab,1
eEF1gamma,RpL12,1
eEF1gamma,RpL13,1
eEF1gamma,RpL13A,1
eEF1gamma,RpL14,1
eEF1gamma,RpL17,1
eEF1gamma,RpL18,1
eEF1gamma,RpL18A,1
eEF1gamma,RpL21,1
eEF1gamma,RpL22,1
eEF1gamma,RpL23A,1
eEF1gamma,RpL26,1
eEF1gamma,RpL27,1
eEF1gamma,RpL27A,1
eEF1gamma,RpL28,1
eEF1gamma,RpL3,1
eEF1gamma,RpL30,1
eEF1gamma,RpL31,1
eEF1gamma,RpL32,1
eEF1gamma,RpL34a,1
eEF1gamma,RpL35,1
eEF1gamma,RpL35A,1
eEF1gamma,RpL36A,1
eEF1gamma,RpL39,1
eEF1gamma,RpL4,1
eEF1gamma,RpL40,1
eEF1gamma,RpL5,1
eEF1gamma,RpL6,1
eEF1gamma,RpL7,1
eEF1gamma,RpL7A,1
eEF1gamma,RpL8,1
eEF1gamma,RpL9,1
eEF1gamma,RpLP0,1
eEF1gamma,RpLP1,1
eEF1gamma,RpLP2,1
eEF1gamma,RpS10b,1
eEF1gamma,RpS11,1
eEF1gamma,RpS12,1
eEF1gamma,RpS13,1
eEF1gamma,RpS14a,1
eEF1gamma,RpS14b,1
eEF1gamma,RpS15,1
eEF1gamma,RpS15Aa,1
eEF1gamma,RpS16,1
eEF1gamma,RpS17,1
eEF1gamma,RpS19a,1
eEF1gamma,RpS2,1
eEF1gamma,RpS20,1
eEF1gamma,RpS21,1
eEF1gamma,RpS23,1
eEF1gamma,RpS24,1
eEF1gamma,RpS25,1
eEF1gamma,RpS27A,1
eEF1gamma,RpS28b,1
eEF1gamma,RpS29,1
eEF1gamma,RpS3,1
eEF1gamma,RpS3A,1
eEF1gamma,RpS4,1
eEF1gamma,RpS5a,1
eEF1gamma,RpS6,1
eEF1gamma,RpS8,1
eEF1gamma,RpS9,1
eEF1gamma,Spase25,1
eEF1gamma,Ssb-c31a,1
eEF1gamma,sta,1
eEF1gamma,Tapdelta,1
eEF1gamma,Tctp,1
eEF1gamma,vig2,1
eEF5,ND-B18,1
eEF5,poly,1
eEF5,Rab1,1
eEF5,RpL10Ab,1
eEF5,RpL15,1
eEF5,RpS13,1
eEF5,RpS23,1
eEF5,SkpA,1
eEF5,veli,1
eff,elm,1
eff,endos,1
eff,Fis1,1
eff,fwe,1
eff,gammaSnap1,1
eff,Gapdh1,1
eff,Gapdh2,1
eff,Gbeta5,1
eff,Glut4EF,1
eff,GlyP,1
eff,Gycalpha99B,1
eff,Idh3b,1
eff,igl,1
eff,MESK2,1
eff,Mlf,1
eff,mlt,1
eff,lncRNA:CR34335,1
eff,Msp300,1
eff,mts,1
eff,ND-13A,1
eff,ox,1
eff,Pgi,1
eff,Pgk,1
eff,Pglym78,1
eff,porin,1
eff,PyK,1
eff,Rab2,1
eff,ringer,1
eff,RNASEK,1
eff,Rop,1
eff,RpL8,1
eff,Sap47,1
eff,shi,1
eff,SkpA,1
eff,slo,1
eff,sqd,1
eff,sra,1
eff,sta,1
eff,STUB1,1
eff,Syp,1
eff,TM4SF,1
eff,Tom20,1
eff,Tpi,1
eff,Ubi-p63E,1
eff,UBL3,1
eff,unc-13,1
eff,UQCR-11,1
eff,UQCR-6.4,1
eff,veli,1
eff,Vha13,1
eff,Vha14-1,1
eff,Vha16-1,1
eff,Vha36-1,1
eff,Vha44,1
eff,Vha55,1
eff,Vha68-1,1
eff,VhaAC39-1,1
eff,VhaAC45,1
eff,ATP6AP2,1
eff,VhaM9.7-a,1
eff,VhaSFD,1
eff,vih,1
egh,fne,1
egh,Ggamma30A,1
egh,miple1,1
egh,nAChRalpha5,1
egh,orb2,1
egh,Rdl,1
egh,rin,1
egh,RpL12,1
egh,RpL17,1
egh,RpL18,1
egh,RpL22,1
egh,RpL30,1
egh,RpL4,1
egh,RpS16,1
egh,RpS28b,1
egh,RpS6,1
egh,shi,1
egh,Snap25,1
eIF1A,ND-15,1
eIF1A,ND-B14.5A,1
eIF1A,ND-MLRQ,1
eIF1A,porin,1
eIF1A,RFeSP,1
eIF1A,roh,1
eIF1A,SdhB,1
eIF1A,sesB,1
eIF1A,UQCR-C1,1
eIF1A,VhaAC39-1,1
eIF2alpha,Sod2,1
eIF2Bbeta,Gapdh1,1
eIF2Bbeta,Hsp23,1
eIF2Bbeta,Hsp68,1
eIF2Bbeta,ND-19,1
eIF2Bbeta,ND-24,1
eIF2Bbeta,ND-PDSW,1
eIF2Bbeta,NP15.6,1
eIF2Bbeta,Obp44a,1
eIF2Bbeta,Pglym78,1
eIF2Bbeta,VGlut,1
eIF3b,Msp300,1
eIF3b,P32,1
eIF3b,Phb2,1
eIF3b,Rack1,1
eIF3b,RpL12,1
eIF3b,RpL30,1
eIF3b,RpL39,1
eIF3b,RpL6,1
eIF3b,RpS10b,1
eIF3b,RpS15,1
eIF3b,RpS15Aa,1
eIF3b,RpS27A,1
eIF3b,Sod2,1
eIF3b,Ssb-c31a,1
eIF3c,Msp300,1
eIF3f1,eIF3i,1
eIF3f1,eIF3m,1
eIF3f1,fne,1
eIF3f1,ftz-f1,1
eIF3f1,Glut4EF,1
eIF3f1,His4r,1
eIF3f1,Hrb27C,1
eIF3f1,Hsp60A,1
eIF3f1,jdp,1
eIF3f1,l(1)G0320,1
eIF3f1,lost,1
eIF3f1,Msp300,1
eIF3f1,Nacalpha,1
eIF3f1,lncRNA:noe,1
eIF3f1,nrv3,1
eIF3f1,qvr,1
eIF3f1,Rack1,1
eIF3f1,Rbp1-like,1
eIF3f1,RhoGDI,1
eIF3f1,rin,1
eIF3f1,ringer,1
eIF3f1,RpL10Ab,1
eIF3f1,RpL12,1
eIF3f1,RpL13,1
eIF3f1,RpL13A,1
eIF3f1,RpL14,1
eIF3f1,RpL17,1
eIF3f1,RpL18,1
eIF3f1,RpL18A,1
eIF3f1,RpL21,1
eIF3f1,RpL22,1
eIF3f1,RpL23A,1
eIF3f1,RpL26,1
eIF3f1,RpL27,1
eIF3f1,RpL27A,1
eIF3f1,RpL28,1
eIF3f1,RpL29,1
eIF3f1,RpL3,1
eIF3f1,RpL30,1
eIF3f1,RpL31,1
eIF3f1,RpL32,1
eIF3f1,RpL34b,1
eIF3f1,RpL35,1
eIF3f1,RpL35A,1
eIF3f1,RpL36A,1
eIF3f1,RpL39,1
eIF3f1,RpL4,1
eIF3f1,RpL40,1
eIF3f1,RpL5,1
eIF3f1,RpL6,1
eIF3f1,RpL7,1
eIF3f1,RpL7A,1
eIF3f1,RpL8,1
eIF3f1,RpL9,1
eIF3f1,RpLP0,1
eIF3f1,RpLP1,1
eIF3f1,RpLP2,1
eIF3f1,RpS10b,1
eIF3f1,RpS11,1
eIF3f1,RpS12,1
eIF3f1,RpS13,1
eIF3f1,RpS14a,1
eIF3f1,RpS14b,1
eIF3f1,RpS15,1
eIF3f1,RpS15Aa,1
eIF3f1,RpS16,1
eIF3f1,RpS17,1
eIF3f1,RpS19a,1
eIF3f1,RpS2,1
eIF3f1,RpS20,1
eIF3f1,RpS21,1
eIF3f1,RpS23,1
eIF3f1,RpS24,1
eIF3f1,RpS25,1
eIF3f1,RpS26,1
eIF3f1,RpS27A,1
eIF3f1,RpS28b,1
eIF3f1,RpS29,1
eIF3f1,RpS3,1
eIF3f1,RpS30,1
eIF3f1,RpS3A,1
eIF3f1,RpS4,1
eIF3f1,RpS5a,1
eIF3f1,RpS6,1
eIF3f1,RpS8,1
eIF3f1,RpS9,1
eIF3f1,shi,1
eIF3f1,sqd,1
eIF3f1,sta,1
eIF3f1,su(w[a]),1
eIF3f1,Syp,1
eIF3f1,Syx1A,1
eIF3f1,Tctp,1
eIF3f1,TM4SF,1
eIF3f1,Uhg5,1
eIF3f1,Vha14-1,1
eIF3f1,Vha16-1,1
eIF3f1,ytr,1
eIF3g1,Trx-2,1
eIF3g1,Vha14-1,1
eIF3h,Nacalpha,1
eIF3h,Rack1,1
eIF3h,RpL12,1
eIF3h,RpL17,1
eIF3h,RpL30,1
eIF3h,RpL35,1
eIF3h,RpL4,1
eIF3h,RpL5,1
eIF3h,RpL7A,1
eIF3h,RpS12,1
eIF3h,RpS13,1
eIF3h,RpS14a,1
eIF3h,RpS15Aa,1
eIF3h,RpS16,1
eIF3h,RpS26,1
eIF3h,RpS27A,1
eIF3h,RpS3,1
eIF3h,RpS3A,1
eIF3h,RpS5a,1
eIF3h,RpS6,1
eIF3h,RpS8,1
eIF3h,Tctp,1
eIF3i,eIF3l,1
eIF3i,eIF3m,1
eIF3i,Hsp60A,1
eIF3i,Ip259,1
eIF3i,lost,1
eIF3i,Msp300,1
eIF3i,Nacalpha,1
eIF3i,Rack1,1
eIF3i,rin,1
eIF3i,RpL10Ab,1
eIF3i,RpL12,1
eIF3i,RpL13,1
eIF3i,RpL13A,1
eIF3i,RpL14,1
eIF3i,RpL15,1
eIF3i,RpL17,1
eIF3i,RpL18,1
eIF3i,RpL18A,1
eIF3i,RpL21,1
eIF3i,RpL22,1
eIF3i,RpL23A,1
eIF3i,RpL26,1
eIF3i,RpL27,1
eIF3i,RpL28,1
eIF3i,RpL3,1
eIF3i,RpL30,1
eIF3i,RpL31,1
eIF3i,RpL32,1
eIF3i,RpL34b,1
eIF3i,RpL35,1
eIF3i,RpL39,1
eIF3i,RpL4,1
eIF3i,RpL40,1
eIF3i,RpL5,1
eIF3i,RpL6,1
eIF3i,RpL7,1
eIF3i,RpL7A,1
eIF3i,RpL8,1
eIF3i,RpL9,1
eIF3i,RpLP0,1
eIF3i,RpLP1,1
eIF3i,RpLP2,1
eIF3i,RpS10b,1
eIF3i,RpS11,1
eIF3i,RpS12,1
eIF3i,RpS13,1
eIF3i,RpS14a,1
eIF3i,RpS14b,1
eIF3i,RpS15,1
eIF3i,RpS15Aa,1
eIF3i,RpS16,1
eIF3i,RpS17,1
eIF3i,RpS19a,1
eIF3i,RpS2,1
eIF3i,RpS20,1
eIF3i,RpS21,1
eIF3i,RpS23,1
eIF3i,RpS24,1
eIF3i,RpS27A,1
eIF3i,RpS28b,1
eIF3i,RpS29,1
eIF3i,RpS3,1
eIF3i,RpS3A,1
eIF3i,RpS4,1
eIF3i,RpS5a,1
eIF3i,RpS6,1
eIF3i,RpS8,1
eIF3i,RpS9,1
eIF3i,sta,1
eIF3i,TM4SF,1
eIF3k,l(2)k09913,1
eIF3k,RpL12,1
eIF3k,RpL17,1
eIF3k,RpL6,1
eIF3k,RpS13,1
eIF3k,RpS14a,1
eIF3k,RpS27A,1
eIF3k,RpS9,1
eIF3k,Sod2,1
eIF3l,eIF3m,1
eIF3l,levy,1
eIF3l,Mpcp2,1
eIF3l,ND-23,1
eIF3l,Non1,1
eIF3l,RpL10Ab,1
eIF3l,RpL12,1
eIF3l,RpL13A,1
eIF3l,RpL14,1
eIF3l,RpL21,1
eIF3l,RpL24-like,1
eIF3l,RpL36A,1
eIF3l,RpL4,1
eIF3l,RpL5,1
eIF3l,RpL8,1
eIF3l,RpS12,1
eIF3l,RpS13,1
eIF3l,RpS14a,1
eIF3l,RpS23,1
eIF3l,RpS26,1
eIF3l,RpS27A,1
eIF3l,RpS29,1
eIF3l,RpS3A,1
eIF3l,SdhB,1
eIF3l,slgA,1
eIF3l,Sod2,1
eIF3m,Eip75B,1
eIF3m,Eno,1
eIF3m,Fis1,1
eIF3m,fne,1
eIF3m,ftz-f1,1
eIF3m,gammaSnap1,1
eIF3m,Gapdh1,1
eIF3m,Gapdh2,1
eIF3m,Gbeta5,1
eIF3m,Ggamma1,1
eIF3m,ghi,1
eIF3m,Glut4EF,1
eIF3m,Grx1,1
eIF3m,Gycalpha99B,1
eIF3m,Hrb27C,1
eIF3m,Hsc70-3,1
eIF3m,Hsc70-4,1
eIF3m,Hsp60A,1
eIF3m,Ip259,1
eIF3m,jdp,1
eIF3m,jim,1
eIF3m,lola,1
eIF3m,lost,1
eIF3m,MESK2,1
eIF3m,Mlf,1
eIF3m,Mnn1,1
eIF3m,lncRNA:CR34335,1
eIF3m,Msp300,1
eIF3m,mts,1
eIF3m,Nacalpha,1
eIF3m,Nckx30C,1
eIF3m,Nipped-B,1
eIF3m,lncRNA:noe,1
eIF3m,nrv3,1
eIF3m,nSyb,1
eIF3m,Obp44a,1
eIF3m,para,1
eIF3m,Pgk,1
eIF3m,Pis,1
eIF3m,PyK,1
eIF3m,qvr,1
eIF3m,Rab7,1
eIF3m,Rack1,1
eIF3m,Rbp1-like,1
eIF3m,Rbp9,1
eIF3m,rdgB,1
eIF3m,RhoGDI,1
eIF3m,ringer,1
eIF3m,Rm62,1
eIF3m,RNASEK,1
eIF3m,RpL10Ab,1
eIF3m,RpL12,1
eIF3m,RpL13,1
eIF3m,RpL13A,1
eIF3m,RpL14,1
eIF3m,RpL17,1
eIF3m,RpL18,1
eIF3m,RpL18A,1
eIF3m,RpL21,1
eIF3m,RpL22,1
eIF3m,RpL23A,1
eIF3m,RpL26,1
eIF3m,RpL27,1
eIF3m,RpL27A,1
eIF3m,RpL28,1
eIF3m,RpL29,1
eIF3m,RpL3,1
eIF3m,RpL30,1
eIF3m,RpL31,1
eIF3m,RpL32,1
eIF3m,RpL34b,1
eIF3m,RpL35,1
eIF3m,RpL35A,1
eIF3m,RpL36A,1
eIF3m,RpL38,1
eIF3m,RpL39,1
eIF3m,RpL4,1
eIF3m,RpL40,1
eIF3m,RpL5,1
eIF3m,RpL6,1
eIF3m,RpL7,1
eIF3m,RpL7A,1
eIF3m,RpL8,1
eIF3m,RpL9,1
eIF3m,RpLP0,1
eIF3m,RpLP1,1
eIF3m,RpLP2,1
eIF3m,RpS10b,1
eIF3m,RpS11,1
eIF3m,RpS12,1
eIF3m,RpS13,1
eIF3m,RpS14a,1
eIF3m,RpS14b,1
eIF3m,RpS15,1
eIF3m,RpS15Aa,1
eIF3m,RpS16,1
eIF3m,RpS17,1
eIF3m,RpS19a,1
eIF3m,RpS2,1
eIF3m,RpS20,1
eIF3m,RpS21,1
eIF3m,RpS23,1
eIF3m,RpS24,1
eIF3m,RpS25,1
eIF3m,RpS26,1
eIF3m,RpS27A,1
eIF3m,RpS28b,1
eIF3m,RpS29,1
eIF3m,RpS3,1
eIF3m,RpS30,1
eIF3m,RpS3A,1
eIF3m,RpS4,1
eIF3m,RpS5a,1
eIF3m,RpS6,1
eIF3m,RpS8,1
eIF3m,RpS9,1
eIF3m,Sap47,1
eIF3m,shi,1
eIF3m,slo,1
eIF3m,Snap25,1
eIF3m,sqd,1
eIF3m,sta,1
eIF3m,su(w[a]),1
eIF3m,Syp,1
eIF3m,Syx1A,1
eIF3m,Tctp,1
eIF3m,TM4SF,1
eIF3m,Tpi,1
eIF3m,Ubc6,1
eIF3m,Uhg5,1
eIF3m,Unr,1
eIF3m,veli,1
eIF3m,Vha13,1
eIF3m,Vha14-1,1
eIF3m,Vha16-1,1
eIF3m,Vha36-1,1
eIF3m,Vha44,1
eIF3m,Vha68-1,1
eIF3m,VhaAC45,1
eIF3m,ytr,1
eIF4EHP,Fas1,1
eIF4EHP,fend,1
eIF4EHP,Fie,1
eIF4EHP,FoxP,1
eIF4EHP,Frq1,1
eIF4EHP,ftz-f1,1
eIF4EHP,futsch,1
eIF4EHP,gammaSnap1,1
eIF4EHP,Gapdh1,1
eIF4EHP,Ggamma1,1
eIF4EHP,Ggamma30A,1
eIF4EHP,GluClalpha,1
eIF4EHP,Gpdh1,1
eIF4EHP,Gs1,1
eIF4EHP,Hasp,1
eIF4EHP,Hs3st-A,1
eIF4EHP,IA-2,1
eIF4EHP,igl,1
eIF4EHP,Ih,1
eIF4EHP,jef,1
eIF4EHP,Kank,1
eIF4EHP,kcc,1
eIF4EHP,Idh3a,1
eIF4EHP,Pdha,1
eIF4EHP,levy,1
