PPI,Positive_environment_number,SD,H2O2,Hydroxyurea,Doxorubicin,Forskolin,Raffinose,NaCl,Cold_16C,FK506
YEL017C-A_YER020W,1,0,0,0,0,0,0,0,1,0
YKL002W_YGL014W,1,0,0,0,0,0,0,0,1,0
YKL002W_YIR018W,1,0,0,0,0,0,0,0,1,0
YJL109C_YCR033W,1,0,0,0,0,0,0,0,1,0
YKL212W_YCR075C,1,0,0,0,0,0,0,0,1,0
YOR159C_YDL188C,1,0,0,0,0,0,0,0,1,0
YKL002W_YOR061W,1,0,0,0,0,0,0,0,1,0
YPR110C_YAL067C,1,0,0,0,0,0,0,0,1,0
YGL070C_YML086C,1,0,0,0,0,0,0,0,1,0
YDR388W_YKL008C,1,0,0,0,0,0,0,0,1,0
YGL070C_YGR216C,1,0,0,0,0,0,0,0,1,0
YBR234C_YPL130W,1,0,0,0,0,0,0,0,1,0
YKL002W_YFL017W-A,1,0,0,0,0,0,0,0,1,0
YJL109C_YDL198C,1,0,0,0,0,0,0,0,1,0
YBR105C_YOR159C,1,0,0,0,0,0,0,0,1,0
YGR270W_YDR517W,1,0,0,0,0,0,0,0,1,0
YBR052C_YGL077C,1,0,0,0,0,0,0,0,1,0
YBR234C_YPL104W,1,0,0,0,0,0,0,0,1,0
YGL070C_YNL118C,1,0,0,0,0,0,0,0,1,0
YKL002W_YCL063W,1,0,0,0,0,0,0,0,1,0
YDR161W_YDR311W,1,0,0,0,0,0,0,0,1,0
YBR011C_YGL104C,1,0,0,0,0,0,0,0,1,0
YBR011C_YFL017W-A,1,0,0,0,0,0,0,0,1,0
YBR105C_YHR136C,1,0,0,0,0,0,0,0,1,0
YOR273C_YDR420W,1,0,0,0,0,0,0,0,1,0
YKL002W_YBL015W,1,0,0,0,0,0,0,0,1,0
YBR011C_YOR215C,1,0,0,0,0,0,0,0,1,0
YMR112C_YHR158C,1,0,0,0,0,0,0,0,1,0
YKL002W_YAL047C,1,0,0,0,0,0,0,0,1,0
YKL002W_YAL029C,1,0,0,0,0,0,0,0,1,0
YKL002W_YKL079W,1,0,0,0,0,0,0,0,1,0
YDR508C_YER056C,1,0,0,0,0,0,0,0,1,0
YOR020C_YGL040C,1,0,0,0,0,0,0,0,1,0
YOR204W_YDR259C,1,0,0,0,0,0,0,0,1,0
YKL002W_YBR263W,1,0,0,0,0,0,0,0,1,0
YML048W_YGL055W,1,0,0,0,0,0,0,0,1,0
YBR234C_YMR095C,1,0,0,0,0,0,0,0,1,0
YBR011C_YML132W,1,0,0,0,0,0,0,0,1,0
YGL049C_YGR278W,1,0,0,0,0,0,0,0,1,0
YPL211W_YNL307C,1,0,0,0,0,0,0,0,1,0
YGL070C_YDR057W,1,0,0,0,0,0,0,0,1,0
YGL078C_YDR420W,1,0,0,0,0,0,0,0,1,0
YBR207W_YDR515W,1,0,0,0,0,0,0,0,1,0
YOR204W_YLR160C,1,0,0,0,0,0,0,0,1,0
YBL071W-A_YLR316C,1,0,0,0,0,0,0,0,1,0
YDR086C_YBL009W,1,0,0,0,0,0,0,0,1,0
YDR448W_YPL040C,1,0,0,0,0,0,0,0,1,0
YOR151C_YPL086C,1,0,0,0,0,0,0,0,1,0
YDR345C_YJR010C-A,1,0,0,0,0,0,0,0,1,0
YGR270W_YOR243C,1,0,0,0,0,0,0,0,1,0
YKL194C_YHL027W,1,0,0,0,0,0,0,0,1,0
YEL031W_YHR133C,1,0,0,0,0,0,0,0,1,0
YDR534C_YGL240W,1,0,0,0,0,0,0,0,1,0
YIL033C_YNL259C,1,0,0,0,0,0,0,0,1,0
YOR159C_YGR100W,1,0,0,0,0,0,0,0,1,0
YMR112C_YKL159C,1,0,0,0,0,0,0,0,1,0
YLL061W_YLR316C,1,0,0,0,0,0,0,0,1,0
YDR378C_YNL118C,1,0,0,0,0,0,0,0,1,0
YGL120C_YNL298W,1,0,0,0,0,0,0,0,1,0
YGL070C_YHR011W,1,0,0,0,0,0,0,0,1,0
YBR195C_YHR001W-A,1,0,0,0,0,0,0,0,1,0
YER087W_YDR362C,1,0,0,0,0,0,0,0,1,0
YGR054W_YNR051C,1,0,0,0,0,0,0,0,1,0
YJR088C_YDR508C,1,0,0,0,0,0,0,0,1,0
YGL070C_YDL029W,1,0,0,0,0,0,0,0,1,0
YKL089W_YKR067W,1,0,0,0,0,0,0,0,1,0
YPL211W_YKL043W,1,0,0,0,0,0,0,0,1,0
YOR204W_YGL061C,1,0,0,0,0,0,0,0,1,0
YBR234C_YPR104C,1,0,0,0,0,0,0,0,1,0
YKL089W_YOL044W,1,0,0,0,0,0,0,0,1,0
YDR345C_YGL055W,1,0,0,0,0,0,0,0,1,0
YGR175C_YER020W,1,0,0,0,0,0,0,0,1,0
YOR204W_YPR191W,1,0,0,0,0,0,0,0,1,0
YHR058C_YNL136W,1,0,0,0,0,0,0,0,1,0
YBR234C_YOR081C,1,0,0,0,0,0,0,0,1,0
YGR130C_YDR497C,1,0,0,0,0,0,0,0,1,0
YPL211W_YDL179W,1,0,0,0,0,0,0,0,1,0
YER043C_YIL144W,1,0,0,0,0,0,0,0,1,0
YAL020C_YKL058W,1,0,0,0,0,0,0,0,1,0
YKL089W_YOR380W,1,0,0,0,0,0,0,0,1,0
YDR497C_YPR028W,1,0,0,0,0,0,0,0,1,0
YGL167C_YGL055W,1,0,0,0,0,0,0,0,1,0
YKL002W_YMR198W,1,0,0,0,0,0,0,0,1,0
YGL122C_YHR091C,1,0,0,0,0,0,0,0,1,0
YBR105C_YCR073C,1,0,0,0,0,0,0,0,1,0
YBR154C_YGR103W,1,0,0,0,0,0,0,0,1,0
YOR254C_YGL055W,1,0,0,0,0,0,0,0,1,0
YJL109C_YER112W,1,0,0,0,0,0,0,0,1,0
YGR125W_YFR041C,1,0,0,0,0,0,0,0,1,0
YGL070C_YBR279W,1,0,0,0,0,0,0,0,1,0
YPL211W_YFR008W,1,0,0,0,0,0,0,0,1,0
YCR033W_YIL084C,1,0,0,0,0,0,0,0,1,0
YOR204W_YOL059W,1,0,0,0,0,0,0,0,1,0
YBR234C_YPL152W,1,0,0,0,0,0,0,0,1,0
YOR204W_YMR256C,1,0,0,0,0,0,0,0,1,0
YBR105C_YJR122W,1,0,0,0,0,0,0,0,1,0
YMR112C_YML093W,1,0,0,0,0,0,0,0,1,0
YPL211W_YMR311C,1,0,0,0,0,0,0,0,1,0
YGL070C_YHR142W,1,0,0,0,0,0,0,0,1,0
YOR204W_YBR082C,1,0,0,0,0,0,0,0,1,0
YPL211W_YMR291W,1,0,0,0,0,0,0,0,1,0
YPL211W_YLR421C,1,0,0,0,0,0,0,0,1,0
YGR270W_YPL186C,1,0,0,0,0,0,0,0,1,0
YDR534C_YDL224C,1,0,0,0,0,0,0,0,1,0
YPL211W_YDR188W,1,0,0,0,0,0,0,0,1,0
YDR345C_YGR229C,1,0,0,0,0,0,0,0,1,0
YDR086C_YDR058C,1,0,0,0,0,0,0,0,1,0
YPL211W_YKL055C,1,0,0,0,0,0,0,0,1,0
YDR534C_YOL078W,1,0,0,0,0,0,0,0,1,0
YGL070C_YOR087W,1,0,0,0,0,0,0,0,1,0
YKL002W_YGL172W,1,0,0,0,0,0,0,0,1,0
YGL070C_YER174C,1,0,0,0,0,0,0,0,1,0
YHR078W_YJL081C,1,0,0,0,0,0,0,0,1,0
YOR204W_YPL006W,1,0,0,0,0,0,0,0,1,0
YBR105C_YIL156W,1,0,0,0,0,0,0,0,1,0
YKR014C_YDR420W,1,0,0,0,0,0,0,0,1,0
YAL034C_YNL269W,1,0,0,0,0,0,0,0,1,0
YNL255C_YOR133W,1,0,0,0,0,0,0,0,1,0
YPL211W_YLR055C,1,0,0,0,0,0,0,0,1,0
YDR086C_YDR545W,1,0,0,0,0,0,0,0,1,0
YPR110C_YDR183W,1,0,0,0,0,0,0,0,1,0
YKL002W_YJL029C,1,0,0,0,0,0,0,0,1,0
YPR133C_YKR055W,1,0,0,0,0,0,0,0,1,0
YDR388W_YDL223C,1,0,0,0,0,0,0,0,1,0
YOR204W_YNL112W,1,0,0,0,0,0,0,0,1,0
YBR105C_YLL058W,1,0,0,0,0,0,0,0,1,0
YOR204W_YHR206W,1,0,0,0,0,0,0,0,1,0
YBR105C_YER020W,1,0,0,0,0,0,0,0,1,0
YLL028W_YKL051W,1,0,0,0,0,0,0,0,1,0
YBR105C_YPL181W,1,0,0,0,0,0,0,0,1,0
YOR204W_YMR156C,1,0,0,0,0,0,0,0,1,0
YKL002W_YFL014W,1,0,0,0,0,0,0,0,1,0
YHR123W_YLR216C,1,0,0,0,0,0,0,0,1,0
YJR088C_YJL151C,1,0,0,0,0,0,0,0,1,0
YPL211W_YER120W,1,0,0,0,0,0,0,0,1,0
YOR204W_YFL028C,1,0,0,0,0,0,0,0,1,0
YKL089W_YJR108W,1,0,0,0,0,0,0,0,1,0
YOR204W_YGR261C,1,0,0,0,0,0,0,0,1,0
YBR234C_YDR478W,1,0,0,0,0,0,0,0,1,0
YOR204W_YGR296W,1,0,0,0,0,0,0,0,1,0
YBR234C_YPR168W,1,0,0,0,0,0,0,0,1,0
YHR078W_YGR156W,1,0,0,0,0,0,0,0,1,0
YDR005C_YGR278W,1,0,0,0,0,0,0,0,1,0
YGL070C_YOR380W,1,0,0,0,0,0,0,0,1,0
YDR397C_YDR515W,1,0,0,0,0,0,0,0,1,0
YKL212W_YOL100W,1,0,0,0,0,0,0,0,1,0
YPL211W_YNL078W,1,0,0,0,0,0,0,0,1,0
YOR204W_YBL011W,1,0,0,0,0,0,0,0,1,0
YMR112C_YHR116W,1,0,0,0,0,0,0,0,1,0
YGL125W_YGL098W,1,0,0,0,0,0,0,0,1,0
YBR105C_YPL224C,1,0,0,0,0,0,0,0,1,0
YDR345C_YDL212W,1,0,0,0,0,0,0,0,1,0
YBR140C_YGR278W,1,0,0,0,0,0,0,0,1,0
YDR161W_YGL014W,1,0,0,0,0,0,0,0,1,0
YPL211W_YHR175W,1,0,0,0,0,0,0,0,1,0
YBR105C_YGL240W,1,0,0,0,0,0,0,0,1,0
YBR271W_YER020W,1,0,0,0,0,0,0,0,1,0
YDR364C_YOR178C,1,0,0,0,0,0,0,0,1,0
YJL031C_YLR163C,1,0,0,0,0,0,0,0,1,0
YKL002W_YNL246W,1,0,0,0,0,0,0,0,1,0
YKL002W_YKL043W,1,0,0,0,0,0,0,0,1,0
YKL002W_YER023W,1,0,0,0,0,0,0,0,1,0
YOR204W_YDL154W,1,0,0,0,0,0,0,0,1,0
YLR006C_YNL167C,1,0,0,0,0,0,0,0,1,0
YGL191W_YER020W,1,0,0,0,0,0,0,0,1,0
YOR151C_YNL259C,1,0,0,0,0,0,0,0,1,0
YHR007C_YDR497C,1,0,0,0,0,0,0,0,1,0
YDL137W_YDR362C,1,0,0,0,0,0,0,0,1,0
YMR112C_YJL158C,1,0,0,0,0,0,0,0,1,0
YKR072C_YER020W,1,0,0,0,0,0,0,0,1,0
YJR118C_YER020W,1,0,0,0,0,0,0,0,1,0
YOR151C_YDR022C,1,0,0,0,0,0,0,0,1,0
YKL089W_YKR091W,1,0,0,0,0,0,0,0,1,0
YOR204W_YPR052C,1,0,0,0,0,0,0,0,1,0
YKL002W_YML047C,1,0,0,0,0,0,0,0,1,0
YKL096W-A_YOR151C,1,0,0,0,0,0,0,0,1,0
YOR254C_YMR153W,1,0,0,0,0,0,0,0,1,0
YDR345C_YIL027C,1,0,0,0,0,0,0,0,1,0
YOR204W_YDL116W,1,0,0,0,0,0,0,0,1,0
YDR345C_YPR028W,1,0,0,0,0,0,0,0,1,0
YBR126C_YDR420W,1,0,0,0,0,0,0,0,1,0
YOR204W_YJR127C,1,0,0,0,0,0,0,0,1,0
YHR078W_YBL033C,1,0,0,0,0,0,0,0,1,0
YKL103C_YHR142W,1,0,0,0,0,0,0,0,1,0
YBR105C_YPR137W,1,0,0,0,0,0,0,0,1,0
YCL025C_YPL265W,1,0,0,0,0,0,0,0,1,0
YGL120C_YOR264W,1,0,0,0,0,0,0,0,1,0
YBR234C_YOR074C,1,0,0,0,0,0,0,0,1,0
YPR110C_YOL105C,1,0,0,0,0,0,0,0,1,0
YHR078W_YNL269W,1,0,0,0,0,0,0,0,1,0
YOR259C_YNL078W,1,0,0,0,0,0,0,0,1,0
YLR110C_YMR227C,1,0,0,0,0,0,0,0,1,0
YPL211W_YKR034W,1,0,0,0,0,0,0,0,1,0
YDR086C_YLR315W,1,0,0,0,0,0,0,0,1,0
YOR204W_YDR499W,1,0,0,0,0,0,0,0,1,0
YJL109C_YJR048W,1,0,0,0,0,0,0,0,1,0
YBR234C_YPR151C,1,0,0,0,0,0,0,0,1,0
YOR259C_YDL113C,1,0,0,0,0,0,0,0,1,0
YPR110C_YDL225W,1,0,0,0,0,0,0,0,1,0
YBR011C_YDR420W,1,0,0,0,0,0,0,0,1,0
YGL070C_YER143W,1,0,0,0,0,0,0,0,1,0
YKL002W_YKR076W,1,0,0,0,0,0,0,0,1,0
YHR096C_YER020W,1,0,0,0,0,0,0,0,1,0
YGL078C_YGR286C,1,0,0,0,0,0,0,0,1,0
YBR011C_YPL222W,1,0,0,0,0,0,0,0,1,0
YKL002W_YDR120C,1,0,0,0,0,0,0,0,1,0
YGR270W_YLR337C,1,0,0,0,0,0,0,0,1,0
YJL109C_YDR311W,1,0,0,0,0,0,0,0,1,0
YKL002W_YER061C,1,0,0,0,0,0,0,0,1,0
YLR413W_YLL028W,2,0,0,0,0,0,0,0,1,1
YKL002W_YLR368W,1,0,0,0,0,0,0,0,1,0
YKL002W_YCR083W,1,0,0,0,0,0,0,0,1,0
YGL070C_YIL147C,1,0,0,0,0,0,0,0,1,0
YDR345C_YJL192C,2,0,0,0,0,0,0,0,1,1
YBR234C_YNR031C,1,0,0,0,0,0,0,0,1,0
YKL002W_YGL051W,1,0,0,0,0,0,0,0,1,0
YOR204W_YJR049C,1,0,0,0,0,0,0,0,1,0
YKL002W_YMR191W,1,0,0,0,0,0,0,0,1,0
YKL002W_YIL101C,1,0,0,0,0,0,0,0,1,0
YOR151C_YDR098C,1,0,0,0,0,0,0,0,1,0
YLL023C_YER020W,1,0,0,0,0,0,0,0,1,0
YKL096W-A_YCR033W,1,0,0,0,0,0,0,0,1,0
YBR105C_YGL011C,1,0,0,0,0,0,0,0,1,0
YHR030C_YJR072C,1,0,0,0,0,0,0,0,1,0
YDR086C_YPL192C,1,0,0,0,0,0,0,0,1,0
YOR204W_YML046W,1,0,0,0,0,0,0,0,1,0
YPR156C_YML012W,1,0,0,0,0,0,0,0,1,0
YDR388W_YDL135C,1,0,0,0,0,0,0,0,1,0
YGL070C_YJL065C,1,0,0,0,0,0,0,0,1,0
YGL120C_YDR057W,1,0,0,0,0,0,0,0,1,0
YKL089W_YHR154W,1,0,0,0,0,0,0,0,1,0
YHR111W_YBR058C-A,1,0,0,0,0,0,0,0,1,0
YML082W_YKR068C,1,0,0,0,0,0,0,0,1,0
YDR508C_YLL028W,1,0,0,0,0,0,0,0,1,0
YML017W_YHR011W,1,0,0,0,0,0,0,0,1,0
YKL002W_YMR272C,1,0,0,0,0,0,0,0,1,0
YOR259C_YDR293C,1,0,0,0,0,0,0,0,1,0
YDR416W_YIL044C,1,0,0,0,0,0,0,0,1,0
YKL096W-A_YPL101W,1,0,0,0,0,0,0,0,1,0
YDR342C_YML012W,2,0,0,0,0,0,0,0,1,1
YKL089W_YPR133W-A,1,0,0,0,0,0,0,0,1,0
YBR106W_YMR272C,1,0,0,0,0,0,0,0,1,0
YMR015C_YPR028W,1,0,0,0,0,0,0,0,1,0
YOR151C_YER045C,1,0,0,0,0,0,0,0,1,0
YPL211W_YNL103W,1,0,0,0,0,0,0,0,1,0
YBR234C_YKL096W-A,1,0,0,0,0,0,0,0,1,0
YNR031C_YER020W,1,0,0,0,0,0,0,0,1,0
YBR105C_YPL234C,1,0,0,0,0,0,0,0,1,0
YKL002W_YFL053W,1,0,0,0,0,0,0,0,1,0
YKL089W_YER060W,1,0,0,0,0,0,0,0,1,0
YBR011C_YLR113W,1,0,0,0,0,0,0,0,1,0
YOR204W_YLR205C,1,0,0,0,0,0,0,0,1,0
YOR204W_YAL020C,1,0,0,0,0,0,0,0,1,0
YLR182W_YKL192C,1,0,0,0,0,0,0,0,1,0
YDR377W_YBR193C,1,0,0,0,0,0,0,0,1,0
YOR151C_YFR040W,1,0,0,0,0,0,0,0,1,0
YOR204W_YPR187W,1,0,0,0,0,0,0,0,1,0
YBR234C_YLR034C,1,0,0,0,0,0,0,0,1,0
YGL019W_YPR179C,1,0,0,0,0,0,0,0,1,0
YDR534C_YFL044C,1,0,0,0,0,0,0,0,1,0
YOR204W_YNR034W,1,0,0,0,0,0,0,0,1,0
YGL125W_YNL116W,1,0,0,0,0,0,0,0,1,0
YDR086C_YDR201W,1,0,0,0,0,0,0,0,1,0
YOR204W_YFR031C,1,0,0,0,0,0,0,0,1,0
YGR270W_YBR059C,1,0,0,0,0,0,0,0,1,0
YDR297W_YHR187W,1,0,0,0,0,0,0,0,1,0
YDR086C_YER048C,1,0,0,0,0,0,0,0,1,0
YOR204W_YML016C,1,0,0,0,0,0,0,0,1,0
YDR388W_YLR274W,1,0,0,0,0,0,0,0,1,0
YPL049C_YKR024C,1,0,0,0,0,0,0,0,1,0
YDR534C_YDL056W,1,0,0,0,0,0,0,0,1,0
YDL008W_YGL153W,1,0,0,0,0,0,0,0,1,0
YOR204W_YDR488C,1,0,0,0,0,0,0,0,1,0
YDR086C_YNL327W,1,0,0,0,0,0,0,0,1,0
YOR204W_YHR194W,1,0,0,0,0,0,0,0,1,0
YDL008W_YPL246C,1,0,0,0,0,0,0,0,1,0
YMR112C_YHR106W,1,0,0,0,0,0,0,0,1,0
YDR224C_YDL003W,1,0,0,0,0,0,0,0,1,0
YDR086C_YGR296W,1,0,0,0,0,0,0,0,1,0
YHR122W_YER020W,1,0,0,0,0,0,0,0,1,0
YJL034W_YPR176C,1,0,0,0,0,0,0,0,1,0
YPL045W_YPR133C,1,0,0,0,0,0,0,0,1,0
YBR011C_YDL138W,1,0,0,0,0,0,0,0,1,0
YJL109C_YOR133W,1,0,0,0,0,0,0,0,1,0
YNR028W_YJL179W,1,0,0,0,0,0,0,0,1,0
YOR020C_YNL166C,1,0,0,0,0,0,0,0,1,0
YKL002W_YDR365C,1,0,0,0,0,0,0,0,1,0
YGL125W_YMR214W,1,0,0,0,0,0,0,0,1,0
YKR088C_YPL033C,1,0,0,0,0,0,0,0,1,0
YKL002W_YFR040W,1,0,0,0,0,0,0,0,1,0
YPR110C_YDR346C,1,0,0,0,0,0,0,0,1,0
YGL070C_YJL081C,1,0,0,0,0,0,0,0,1,0
YOR204W_YDL070W,1,0,0,0,0,0,0,0,1,0
YDR508C_YMR272C,1,0,0,0,0,0,0,0,1,0
YKL197C_YHR011W,1,0,0,0,0,0,0,0,1,0
YDR497C_YPR113W,1,0,0,0,0,0,0,0,1,0
YLR150W_YDR362C,1,0,0,0,0,0,0,0,1,0
YHR045W_YER020W,1,0,0,0,0,0,0,0,1,0
YPR133C_YJR068W,1,0,0,0,0,0,0,0,1,0
YPL211W_YDR085C,1,0,0,0,0,0,0,0,1,0
YKL002W_YNL248C,1,0,0,0,0,0,0,0,1,0
YOR204W_YOR106W,1,0,0,0,0,0,0,0,1,0
YPL211W_YHR118C,1,0,0,0,0,0,0,0,1,0
YML125C_YBR106W,1,0,0,0,0,0,0,0,1,0
YKL002W_YDR379W,1,0,0,0,0,0,0,0,1,0
YDL192W_YKL004W,1,0,0,0,0,0,0,0,1,0
YDR086C_YDR205W,1,0,0,0,0,0,0,0,1,0
YBR011C_YDR313C,1,0,0,0,0,0,0,0,1,0
YGL070C_YML101C,1,0,0,0,0,0,0,0,1,0
YDR377W_YGL183C,1,0,0,0,0,0,0,0,1,0
YKL002W_YJL222W,1,0,0,0,0,0,0,0,1,0
YKL002W_YJL194W,1,0,0,0,0,0,0,0,1,0
YBR011C_YPR187W,1,0,0,0,0,0,0,0,1,0
YBR011C_YBR213W,1,0,0,0,0,0,0,0,1,0
YOR204W_YKL149C,1,0,0,0,0,0,0,0,1,0
YPL211W_YML056C,1,0,0,0,0,0,0,0,1,0
YKL002W_YOR089C,1,0,0,0,0,0,0,0,1,0
YOR204W_YGR183C,1,0,0,0,0,0,0,0,1,0
YDR534C_YGL213C,1,0,0,0,0,0,0,0,1,0
YBR234C_YIL111W,1,0,0,0,0,0,0,0,1,0
YNL197C_YLR316C,1,0,0,0,0,0,0,0,1,0
YOR204W_YPL087W,1,0,0,0,0,0,0,0,1,0
YJL109C_YGL225W,1,0,0,0,0,0,0,0,1,0
YOR204W_YKL058W,1,0,0,0,0,0,0,0,1,0
YDR086C_YKR083C,1,0,0,0,0,0,0,0,1,0
YOR259C_YKR101W,1,0,0,0,0,0,0,0,1,0
YKL114C_YDR362C,1,0,0,0,0,0,0,0,1,0
YGL137W_YLR223C,1,0,0,0,0,0,0,0,1,0
YBR011C_YKR101W,1,0,0,0,0,0,0,0,1,0
YKL002W_YNL118C,1,0,0,0,0,0,0,0,1,0
YKL089W_YPL051W,1,0,0,0,0,0,0,0,1,0
YDR086C_YLR324W,1,0,0,0,0,0,0,0,1,0
YBR105C_YCR069W,1,0,0,0,0,0,0,0,1,0
YNL204C_YPR028W,1,0,0,0,0,0,0,0,1,0
YDR345C_YDR508C,1,0,0,0,0,0,0,0,1,0
YGL095C_YPR133C,1,0,0,0,0,0,0,0,1,0
YGR270W_YFR005C,1,0,0,0,0,0,0,0,1,0
YJL109C_YJR118C,1,0,0,0,0,0,0,0,1,0
YOR204W_YPR086W,1,0,0,0,0,0,0,0,1,0
YGL070C_YDL244W,1,0,0,0,0,0,0,0,1,0
YDR086C_YDL135C,1,0,0,0,0,0,0,0,1,0
YDR233C_YJR072C,1,0,0,0,0,0,0,0,1,0
YBL029C-A_YBR233W-A,1,0,0,0,0,0,0,0,1,0
YGR195W_YDR420W,1,0,0,0,0,0,0,0,1,0
YOR204W_YKL090W,1,0,0,0,0,0,0,0,1,0
YBR234C_YPL181W,1,0,0,0,0,0,0,0,1,0
YER087W_YBR040W,1,0,0,0,0,0,0,0,1,0
YDR534C_YLR239C,1,0,0,0,0,0,0,0,1,0
YPL211W_YAL040C,1,0,0,0,0,0,0,0,1,0
YJL109C_YGR163W,1,0,0,0,0,0,0,0,1,0
YPL178W_YMR134W,1,0,0,0,0,0,0,0,1,0
YPR110C_YOR145C,1,0,0,0,0,0,0,0,1,0
YGL070C_YDR098C,1,0,0,0,0,0,0,0,1,0
YJL109C_YPR010C,1,0,0,0,0,0,0,0,1,0
YML013W_YJL151C,1,0,0,0,0,0,0,0,1,0
YPR110C_YGL198W,1,0,0,0,0,0,0,0,1,0
YOR151C_YOR215C,1,0,0,0,0,0,0,0,1,0
YOR204W_YBR059C,1,0,0,0,0,0,0,0,1,0
YGL120C_YPR164W,1,0,0,0,0,0,0,0,1,0
YBR105C_YDR201W,1,0,0,0,0,0,0,0,1,0
YGR288W_YER020W,1,0,0,0,0,0,0,0,1,0
YMR112C_YIR026C,1,0,0,0,0,0,0,0,1,0
YKL212W_YKR067W,1,0,0,0,0,0,0,0,1,0
YNL030W_YHR176W,1,0,0,0,0,0,0,0,1,0
YGR270W_YOR087W,1,0,0,0,0,0,0,0,1,0
YGL070C_YJR076C,1,0,0,0,0,0,0,0,1,0
YPL211W_YBR151W,1,0,0,0,0,0,0,0,1,0
YKL089W_YGR109C,1,0,0,0,0,0,0,0,1,0
YKR039W_YIL027C,1,0,0,0,0,0,0,0,1,0
YBR011C_YDR305C,1,0,0,0,0,0,0,0,1,0
YKL002W_YLR100W,1,0,0,0,0,0,0,0,1,0
YBR112C_YLR368W,1,0,0,0,0,0,0,0,1,0
YHR042W_YMR149W,1,0,0,0,0,0,0,0,1,0
YHR081W_YGL018C,1,0,0,0,0,0,0,0,1,0
YBR112C_YNL020C,1,0,0,0,0,0,0,0,1,0
YHR023W_YOL128C,1,0,0,0,0,0,0,0,1,0
YDL008W_YBL085W,1,0,0,0,0,0,0,0,1,0
YKL002W_YDR331W,1,0,0,0,0,0,0,0,1,0
YOR075W_YAR002W,1,0,0,0,0,0,0,0,1,0
YMR198W_YBR289W,1,0,0,0,0,0,0,0,1,0
YPL221W_YML072C,1,0,0,0,0,0,0,0,1,0
YMR112C_YCR083W,1,0,0,0,0,0,0,0,1,0
YOR259C_YLR079W,1,0,0,0,0,0,0,0,1,0
YJL034W_YER020W,1,0,0,0,0,0,0,0,1,0
YBR106W_YKL008C,1,0,0,0,0,0,0,0,1,0
YDR388W_YJR010W,1,0,0,0,0,0,0,0,1,0
YOR270C_YHR142W,1,0,0,0,0,0,0,0,1,0
YGR270W_YLR163C,1,0,0,0,0,0,0,0,1,0
YKL089W_YBL020W,1,0,0,0,0,0,0,0,1,0
YBR234C_YJR122W,1,0,0,0,0,0,0,0,1,0
YPL058C_YJR072C,1,0,0,0,0,0,0,0,1,0
YBR234C_YHR109W,1,0,0,0,0,0,0,0,1,0
YDR086C_YGR257C,1,0,0,0,0,0,0,0,1,0
YOR204W_YOR142W,1,0,0,0,0,0,0,0,1,0
YHR094C_YDR503C,1,0,0,0,0,0,0,0,1,0
YKL207W_YEL002C,1,0,0,0,0,0,0,0,1,0
YDR086C_YLL022C,1,0,0,0,0,0,0,0,1,0
YKL002W_YOL052C-A,1,0,0,0,0,0,0,0,1,0
YKL002W_YKR067W,1,0,0,0,0,0,0,0,1,0
YBR011C_YKL058W,1,0,0,0,0,0,0,0,1,0
YGR125W_YPR048W,1,0,0,0,0,0,0,0,1,0
YBR011C_YKR008W,1,0,0,0,0,0,0,0,1,0
YDR342C_YDR297W,1,0,0,0,0,0,0,0,1,0
YGR129W_YLR292C,1,0,0,0,0,0,0,0,1,0
YPL211W_YIL107C,1,0,0,0,0,0,0,0,1,0
YKL002W_YDL182W,1,0,0,0,0,0,0,0,1,0
YBR234C_YNL052W,1,0,0,0,0,0,0,0,1,0
YDR394W_YKL161C,1,0,0,0,0,0,0,0,1,0
YHR042W_YEL002C,1,0,0,0,0,0,0,0,1,0
YPR079W_YDL214C,1,0,0,0,0,0,0,0,1,0
YOR204W_YBR145W,1,0,0,0,0,0,0,0,1,0
YHR023W_YOR380W,1,0,0,0,0,0,0,0,1,0
YGL070C_YDR420W,1,0,0,0,0,0,0,0,1,0
YKL002W_YIL035C,1,0,0,0,0,0,0,0,1,0
YIL033C_YDL182W,1,0,0,0,0,0,0,0,1,0
YBR234C_YDR272W,1,0,0,0,0,0,0,0,1,0
YML082W_YGR104C,1,0,0,0,0,0,0,0,1,0
YBR105C_YOL105C,1,0,0,0,0,0,0,0,1,0
YIL027C_YMR123W,1,0,0,0,0,0,0,0,1,0
YOR204W_YEL053C,1,0,0,0,0,0,0,0,1,0
YOR204W_YPR199C,1,0,0,0,0,0,0,0,1,0
YJL130C_YDR354W,1,0,0,0,0,0,0,0,1,0
YGL125W_YFR005C,1,0,0,0,0,0,0,0,1,0
YHR007C_YER020W,1,0,0,0,0,0,0,0,1,0
YML125C_YPR028W,1,0,0,0,0,0,0,0,1,0
YOR204W_YBR058C-A,1,0,0,0,0,0,0,0,1,0
YLR056W_YEL002C,1,0,0,0,0,0,0,0,1,0
YDR086C_YER026C,1,0,0,0,0,0,0,0,1,0
YPL211W_YHR091C,1,0,0,0,0,0,0,0,1,0
YGL120C_YOR061W,1,0,0,0,0,0,0,0,1,0
YBR234C_YGR173W,1,0,0,0,0,0,0,0,1,0
YCR033W_YDR077W,1,0,0,0,0,0,0,0,1,0
YNL248C_YPR036W,1,0,0,0,0,0,0,0,1,0
YFR001W_YMR227C,1,0,0,0,0,0,0,0,1,0
YBR011C_YJL117W,1,0,0,0,0,0,0,0,1,0
